,rotate_angle,isDoll,success,labels
261,1.02734,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2]
262,-1.72319,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
263,-2.17444,1.0,0,[3 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
264,-2.52382,1.0,0,[3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
265,2.15356,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2]
266,-0.413652,1.0,1,[3 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2]
267,-1.25581,1.0,0,[3 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2]
268,-1.60025,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
269,1.03735,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2]
270,-0.394798,1.0,0,[3 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2]
271,-1.87235,1.0,1,[3 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
272,-1.54161,1.0,0,[3 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2]
273,-1.90012,1.0,0,[3 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
274,-2.7653,1.0,0,[3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
275,-0.391087,1.0,0,[3 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2]
276,2.9481,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0]
277,2.04272,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2]
278,2.47769,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2]
279,1.24774,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2]
280,-2.98989,0.0,0,[0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]
281,2.59843,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2]
282,0.769698,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2]
283,1.91731,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2]
284,-1.00731,1.0,0,[3 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2]
285,1.59297,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2]
286,-0.171654,1.0,1,[3 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2]
287,0.96145,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2]
288,-1.0672,0.0,0,[0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]
289,-1.234,1.0,0,[3 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2]
290,-1.99599,1.0,0,[3 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
291,2.80864,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1]
292,-2.53875,1.0,0,[3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
293,-0.589564,1.0,1,[3 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2]
294,1.24058,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2]
295,-0.224407,1.0,1,[3 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2]
296,2.31735,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2]
297,1.53413,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2]
298,-0.911945,1.0,1,[3 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2]
299,0.491814,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2]
300,1.24559,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2]
301,-2.91251,1.0,1,[3 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
302,1.27145,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2]
303,1.71323,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2]
304,2.75523,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2]
305,-2.20548,1.0,0,[3 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
306,2.02302,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2]
307,-1.58382,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
308,2.62284,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2]
309,-2.14642,1.0,1,[3 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
310,-1.53566,1.0,0,[3 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2]
311,-1.55419,1.0,0,[3 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2]
312,1.80738,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2]
313,-0.939709,1.0,1,[3 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2]
314,2.98504,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0]
315,-0.361394,1.0,0,[3 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2]
316,-1.209,1.0,0,[3 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2]
317,-0.44996,1.0,1,[3 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2]
318,1.485,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2]
319,0.876896,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2]
320,-0.276616,1.0,1,[3 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2]
321,1.91508,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2]
322,-2.49564,1.0,0,[3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
323,2.94789,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0]
324,-1.35832,1.0,0,[3 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2]
325,-0.699889,1.0,0,[3 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2]
326,3.08255,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0]
327,-2.54964,1.0,0,[3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
328,2.77358,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2]
329,1.81771,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2]
330,2.05901,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2]
331,-0.768471,1.0,0,[3 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2]
332,-2.70881,1.0,0,[3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
333,0.963134,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2]
334,-2.65938,1.0,0,[3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
335,-1.6049,1.0,0,[3 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2]
336,-2.3955,1.0,1,[3 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
337,-2.26634,1.0,1,[3 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
338,-0.0917763,1.0,0,[3 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2]
339,-2.18909,1.0,0,[3 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
340,1.06585,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2]
341,-1.72207,1.0,0,[3 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2]
342,1.8481,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2]
343,-0.977817,1.0,1,[3 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2]
344,2.57175,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2]
345,2.11274,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2]
346,-0.0774031,1.0,1,[3 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2]
347,-1.64624,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
348,-2.3224,1.0,1,[3 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
349,-1.26186,1.0,0,[3 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2]
350,-2.9688,1.0,1,[3 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
351,3.11426,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0]
352,3.11777,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1]
353,0.105694,1.0,1,[3 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2]
354,0.680393,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2]
355,-1.29979,1.0,1,[3 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2]
356,-1.59485,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
357,0.709111,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2]
358,-0.603989,1.0,0,[3 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2]
359,1.35754,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2]
360,1.95739,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2]
361,1.69283,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2]
362,-2.80723,1.0,1,[3 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
363,1.90157,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2]
364,0.13802,1.0,1,[3 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2]
365,2.56796,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2]
366,0.493233,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2]
367,-1.1708,1.0,0,[3 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2]
368,2.71707,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2]
369,0.137425,1.0,0,[3 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2]
370,-0.471023,1.0,1,[3 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2]
371,-1.05648,1.0,0,[3 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2]
372,2.4774,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2]
373,-0.676702,1.0,1,[3 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2]
374,0.591318,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2]
375,-2.18776,1.0,0,[3 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
376,-1.24037,1.0,0,[3 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2]
377,-2.13127,0.0,0,[0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]
378,0.536635,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2]
379,-2.51071,1.0,0,[3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
380,-0.625309,1.0,0,[3 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2]
381,0.244777,1.0,0,[3 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2]
382,-1.33033,1.0,0,[3 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2]
383,-1.06457,1.0,0,[3 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2]
384,-2.8285,1.0,1,[3 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
385,1.72013,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2]
386,1.74368,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2]
387,3.12787,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0]
388,-2.7904,1.0,1,[3 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
389,-2.31313,1.0,1,[3 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
390,-1.54496,1.0,0,[3 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2]
391,0.637312,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2]
392,0.00933316,1.0,1,[3 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2]
393,3.07788,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0]
394,1.49738,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2]
395,-2.50968,1.0,1,[3 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
396,-0.537417,1.0,0,[3 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2]
397,1.11258,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2]
398,-1.62573,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
399,0.588458,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2]
400,0.796728,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2]
401,1.83847,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2]
402,0.185717,1.0,1,[3 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2]
403,-2.5622,1.0,0,[3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
404,2.73848,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2]
405,-0.854776,1.0,1,[3 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2]
406,0.348713,1.0,0,[3 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2]
407,2.46487,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2]
408,2.39904,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2]
409,2.90816,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0]
410,0.484845,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2]
411,-2.68987,1.0,0,[3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
412,2.8092,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0]
413,1.26926,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2]
414,-0.0506611,1.0,0,[3 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2]
415,-1.91891,1.0,1,[3 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
416,-3.01369,1.0,0,[3 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
417,-1.66046,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
418,1.59905,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2]
419,-2.22807,1.0,0,[3 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
420,-2.25885,1.0,0,[3 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
421,1.78749,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2]
422,-1.62712,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
423,-0.789691,1.0,0,[3 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2]
424,-3.13886,1.0,0,[3 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
425,-2.84585,1.0,0,[3 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
426,-0.574977,1.0,0,[3 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2]
427,2.45773,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2]
428,0.858513,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2]
429,2.9889,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1]
430,2.22845,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2]
431,-2.22068,1.0,1,[3 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
432,-2.10002,1.0,0,[3 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
433,2.77616,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2]
434,3.00028,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0]
435,-1.60051,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
436,-1.16128,1.0,1,[3 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2]
437,-1.19872,1.0,0,[3 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2]
438,0.924164,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2]
439,1.24337,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2]
440,-1.09783,1.0,0,[3 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2]
441,-2.89944,1.0,0,[3 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
442,-1.46478,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
443,-1.04192,1.0,0,[3 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2]
444,0.69902,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2]
445,-0.764935,1.0,0,[3 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2]
446,1.62878,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2]
447,0.572856,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2]
448,3.01209,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1]
449,-0.776981,1.0,0,[3 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2]
450,1.72486,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2]
451,-0.476738,1.0,1,[3 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2]
452,-1.71593,1.0,0,[3 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2]
453,0.726894,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2]
454,-1.40699,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
455,-1.47031,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
456,-3.05537,1.0,1,[3 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
457,0.359777,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2]
458,2.11534,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2]
459,-0.859756,1.0,0,[3 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2]
460,-0.572734,1.0,0,[3 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2]
461,-1.63377,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
462,-2.91426,1.0,1,[3 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
463,-2.20936,1.0,0,[3 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
464,-0.700686,1.0,1,[3 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2]
465,-0.0671704,1.0,0,[3 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2]
466,2.86265,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0]
467,-1.97361,1.0,0,[3 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
468,-2.43968,1.0,1,[3 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
469,-3.05427,1.0,1,[3 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
470,-0.320844,1.0,0,[3 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2]
471,-3.13813,1.0,0,[3 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
472,-2.39067,1.0,0,[3 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
473,1.2095,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2]
474,1.91427,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2]
475,-2.71731,1.0,0,[3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
476,2.55033,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2]
477,0.277937,1.0,0,[3 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2]
478,-3.08992,1.0,0,[3 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
479,2.11048,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2]
480,0.55846,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2]
481,-2.75609,1.0,0,[3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
482,2.58082,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2]
483,2.14293,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2]
484,0.454588,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2]
485,2.65508,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2]
486,0.236676,1.0,1,[3 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2]
487,2.09953,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2]
488,-3.07526,1.0,1,[3 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
489,-2.3649,1.0,1,[3 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
490,2.80867,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1]
491,1.53175,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2]
492,-2.46083,1.0,1,[3 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
493,-0.358626,1.0,0,[3 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2]
494,-1.11427,1.0,1,[3 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2]
495,-1.87622,1.0,0,[3 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
496,-3.11937,1.0,0,[3 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
497,-0.585591,1.0,0,[3 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2]
498,-1.65833,1.0,1,[3 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2]
499,0.613528,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2]
500,2.05456,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2]
501,-1.01326,1.0,0,[3 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2]
502,-1.24627,1.0,0,[3 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2]
503,-0.97278,1.0,1,[3 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2]
504,2.44989,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2]
505,1.19466,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2]
506,0.493653,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2]
507,2.78771,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2]
508,1.72301,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2]
509,1.65464,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2]
510,-1.65313,1.0,0,[3 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2]
511,-2.58888,1.0,1,[3 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
512,0.35778,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2]
513,-1.8313,1.0,0,[3 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
514,0.948578,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2]
515,1.56949,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2]
516,1.70026,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2]
517,-0.924543,1.0,1,[3 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2]
518,2.20508,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2]
519,1.36914,1.0,1,[3 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2]
520,1.56306,1.0,0,[3 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2]
521,-2.69678,1.0,0,[3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]
